economic_event_id,event_family,event_timestamp_utc,reference_period,oanda_period,period_status,period_detail,oanda_report_id,oanda_event_id,oanda_event,report_status,event_name_status,forecast_unit_status,forecast_unit_detail,actual_unit_status,actual_unit_detail,previous_unit_status,previous_unit_detail,forecast_raw,actual_raw,previous_raw
688,EMPLOYMENT,2024-01-05T07:30:00-06:00,December 2023,December,compatible_month,month=12,707,127793,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,170 k,216 k,199 k
689,CPI,2024-01-11T07:30:00-06:00,December 2023,December,compatible_month,month=12,699,126154,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,3% m/m","0,1% m/m"
690,PPI,2024-01-12T07:30:00-06:00,December 2023,December,compatible_month,month=12,703,126214,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,missing,,"0,1% m/m","-0,1% m/m",
2601,RETAIL_SALES,2024-01-17T07:30:00-06:00,December 2023,December,compatible_month,month=12,696,129882,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,6% m/m","0,3% m/m"
2602,DURABLE_GOODS,2024-01-25T07:30:00-06:00,December 2023,December,compatible_month,month=12,59,129941,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,missing,,consistent,,1% m/m,,"5,4% m/m"
1934,GDP,2024-01-25T07:30:00-06:00,Q4 2023 Advance,4Q,compatible_quarter,quarter=4,690,127651,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,2%,"3,3%","4,9%"
1935,PCE,2024-01-26T07:30:00-06:00,December 2023,December,compatible_month,month=12,694,126409,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,7% m/m","0,2% m/m"
691,JOLTS,2024-01-30T09:00:00-06:00,December 2023,December,compatible_month,month=12,1371,127579,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,75 mn","9,03 mn","8,79 mn"
2244,FOMC,2024-01-31T13:00:00-06:00,FOMC 2024-01-31,January,compatible_fomc_month,official_date_month=1,82,116628,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"5,25-5,50%","5,25-5,50%","5,25-5,50%"
692,EMPLOYMENT,2024-02-02T07:30:00-06:00,January 2024,January,compatible_month,month=1,707,127801,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,180 k,353 k,216 k
693,CPI,2024-02-13T07:30:00-06:00,January 2024,January,compatible_month,month=1,699,126159,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,3% m/m","0,3% m/m"
2603,RETAIL_SALES,2024-02-15T07:30:00-06:00,January 2024,January,compatible_month,month=1,696,129886,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,1% m/m","-0,8% m/m","0,6% m/m"
694,PPI,2024-02-16T07:30:00-06:00,January 2024,January,compatible_month,month=1,703,126219,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,3% m/m","-0,1% m/m"
2604,DURABLE_GOODS,2024-02-27T07:30:00-06:00,January 2024,January,compatible_month,month=1,59,129942,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,missing,,"-4,5% m/m","-6,1% m/m",
1936,GDP,2024-02-28T07:30:00-06:00,Q4 2023 Second,4Q,compatible_quarter,quarter=4,690,127656,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"3,3%","3,2%","4,9%"
1937,PCE,2024-02-29T07:30:00-06:00,January 2024,January,compatible_month,month=1,694,126415,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","0,7% m/m"
695,JOLTS,2024-03-06T09:00:00-06:00,January 2024,January,compatible_month,month=1,1371,127580,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,9 mn","8,863 mn","9,03 mn"
696,EMPLOYMENT,2024-03-08T07:30:00-06:00,February 2024,February,compatible_month,month=2,707,127809,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,200 k,275 k,353 k
697,CPI,2024-03-12T07:30:00-05:00,February 2024,February,compatible_month,month=2,699,126164,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,4% m/m","0,3% m/m"
698,PPI,2024-03-14T07:30:00-05:00,February 2024,February,compatible_month,month=2,703,126224,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,6% m/m","0,3% m/m"
2605,RETAIL_SALES,2024-03-14T07:30:00-05:00,February 2024,February,compatible_month,month=2,696,129890,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,8% m/m","0,6% m/m","-0,8% m/m"
2245,FOMC,2024-03-20T13:00:00-05:00,FOMC 2024-03-20,March,compatible_fomc_month,official_date_month=3,82,126401,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"5,25-5,50%","5,25-5,50%","5,25-5,50%"
2606,DURABLE_GOODS,2024-03-26T07:30:00-05:00,February 2024,February,compatible_month,month=2,59,129943,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,2% m/m","1,4% m/m","-6,2% m/m"
1938,GDP,2024-03-28T07:30:00-05:00,Q4 2023 Third,4Q,compatible_quarter,quarter=4,690,127661,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"3,2%","3,4%","4,9%"
1939,PCE,2024-03-29T07:30:00-05:00,February 2024,February,compatible_month,month=2,694,126421,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,8% m/m","0,2% m/m"
700,JOLTS,2024-04-02T09:00:00-05:00,February 2024,February,compatible_month,month=2,1371,127581,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,75 mn","8,756 mn","8,863 mn"
701,EMPLOYMENT,2024-04-05T07:30:00-05:00,March 2024,March,compatible_month,month=3,707,127817,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,200 k,303 k,275 k
702,CPI,2024-04-10T07:30:00-05:00,March 2024,March,compatible_month,month=3,699,126169,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,4% m/m","0,4% m/m"
703,PPI,2024-04-11T07:30:00-05:00,March 2024,March,compatible_month,month=3,703,126229,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,6% m/m"
2607,RETAIL_SALES,2024-04-15T07:30:00-05:00,March 2024,March,compatible_month,month=3,696,129894,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,7% m/m","0,6% m/m"
2608,DURABLE_GOODS,2024-04-24T07:30:00-05:00,March 2024,March,compatible_month,month=3,59,129944,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,5% m/m","2,6% m/m","1,3% m/m"
1940,GDP,2024-04-25T07:30:00-05:00,Q1 2024 Advance,1Q,compatible_quarter,quarter=1,690,127666,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,4%","1,6%","3,4%"
1941,PCE,2024-04-26T07:30:00-05:00,March 2024,March,compatible_month,month=3,694,126427,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,6% m/m","0,8% m/m","0,8% m/m"
704,JOLTS,2024-05-01T09:00:00-05:00,March 2024,March,compatible_month,month=3,1371,127582,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,686 mn","8,488 mn","8,756 mn"
2246,FOMC,2024-05-01T13:00:00-05:00,FOMC 2024-05-01,May,compatible_fomc_month,official_date_month=5,82,126402,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"5,25-5,50%","5,25-5,50%","5,25-5,50%"
705,EMPLOYMENT,2024-05-03T07:30:00-05:00,April 2024,April,compatible_month,month=4,707,127825,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,245 k,175 k,303 k
706,PPI,2024-05-14T07:30:00-05:00,April 2024,April,compatible_month,month=4,703,126234,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,5% m/m","0,2% m/m"
707,CPI,2024-05-15T07:30:00-05:00,April 2024,April,compatible_month,month=4,699,126174,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,3% m/m","0,4% m/m"
2609,RETAIL_SALES,2024-05-15T07:30:00-05:00,April 2024,April,compatible_month,month=4,696,129898,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,0% m/m","0,7% m/m"
2610,DURABLE_GOODS,2024-05-24T07:30:00-05:00,April 2024,April,compatible_month,month=4,59,129945,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,6% m/m","0,7% m/m","2,6% m/m"
1942,GDP,2024-05-30T07:30:00-05:00,Q1 2024 Second,1Q,compatible_quarter,quarter=1,690,127671,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,3%","1,3%","3,4%"
1943,PCE,2024-05-31T07:30:00-05:00,April 2024,April,compatible_month,month=4,694,126433,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,8% m/m"
708,JOLTS,2024-06-04T09:00:00-05:00,April 2024,April,compatible_month,month=4,1371,127583,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,355 mn","8,059 mn","8,488 mn"
709,EMPLOYMENT,2024-06-07T07:30:00-05:00,May 2024,May,compatible_month,month=5,707,127833,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,185 k,272 k,175 k
710,CPI,2024-06-12T07:30:00-05:00,May 2024,May,compatible_month,month=5,699,126179,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,missing,,consistent,,"0,1% m/m",,"0,3% m/m"
2247,FOMC,2024-06-12T13:00:00-05:00,FOMC 2024-06-12,June,compatible_fomc_month,official_date_month=6,82,126403,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"5,25-5,50%","5,25-5,50%","5,25-5,50%"
711,PPI,2024-06-13T07:30:00-05:00,May 2024,May,compatible_month,month=5,703,126239,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","-0,2% m/m","0,5% m/m"
2611,RETAIL_SALES,2024-06-18T07:30:00-05:00,May 2024,May,compatible_month,month=5,696,129902,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,1% m/m","0,0% m/m"
2612,DURABLE_GOODS,2024-06-27T07:30:00-05:00,May 2024,May,compatible_month,month=5,59,129946,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,1% m/m","0,1% m/m","0,6% m/m"
1944,GDP,2024-06-27T07:30:00-05:00,Q1 2024 Third,1Q,compatible_quarter,quarter=1,690,127676,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,4%","1,4%","3,4%"
1945,PCE,2024-06-28T07:30:00-05:00,May 2024,May,compatible_month,month=5,694,126439,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,2% m/m"
712,JOLTS,2024-07-02T09:00:00-05:00,May 2024,May,compatible_month,month=5,1371,127584,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"7,91 mn","8,14 mn","8,059 mn"
713,EMPLOYMENT,2024-07-05T07:30:00-05:00,June 2024,June,compatible_month,month=6,707,127841,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,190 k,206 k,272 k
714,CPI,2024-07-11T07:30:00-05:00,June 2024,June,compatible_month,month=6,699,126184,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,missing,,"0,1% m/m","-0,1% m/m",
715,PPI,2024-07-12T07:30:00-05:00,June 2024,June,compatible_month,month=6,703,126244,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,2% m/m","-0,2% m/m"
2613,RETAIL_SALES,2024-07-16T07:30:00-05:00,June 2024,June,compatible_month,month=6,696,129906,Retail Sales,standard_pinned_report,expected_event_name,consistent,,missing,,consistent,,"-0,3% m/m",,"0,1% m/m"
2614,DURABLE_GOODS,2024-07-25T07:30:00-05:00,June 2024,June,compatible_month,month=6,59,129947,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","-6,6% m/m","0,1% m/m"
1946,GDP,2024-07-25T07:30:00-05:00,Q2 2024 Advance,2Q,compatible_quarter,quarter=2,690,127681,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,2%,"2,8%","1,4%"
1947,PCE,2024-07-26T07:30:00-05:00,June 2024,June,compatible_month,month=6,694,126445,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,2% m/m"
716,JOLTS,2024-07-30T09:00:00-05:00,June 2024,June,compatible_month,month=6,1371,127585,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,0 mn","8,184 mn","8,14 mn"
2248,FOMC,2024-07-31T13:00:00-05:00,FOMC 2024-07-31,July,compatible_fomc_month,official_date_month=7,82,126404,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"5,25-5,50%","5,25-5,50%","5,25-5,50%"
717,EMPLOYMENT,2024-08-02T07:30:00-05:00,July 2024,July,compatible_month,month=7,707,127849,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,175 k,114 k,206 k
718,PPI,2024-08-13T07:30:00-05:00,July 2024,July,compatible_month,month=7,703,126249,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,1% m/m","0,2% m/m"
719,CPI,2024-08-14T07:30:00-05:00,July 2024,July,compatible_month,month=7,699,126189,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","-0,1% m/m"
2615,RETAIL_SALES,2024-08-15T07:30:00-05:00,July 2024,July,compatible_month,month=7,696,129910,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,missing,,"0,3% m/m",1% m/m,
2616,DURABLE_GOODS,2024-08-26T07:30:00-05:00,July 2024,July,compatible_month,month=7,59,129948,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,5% m/m,"9,9% m/m","-6,7% m/m"
1948,GDP,2024-08-29T07:30:00-05:00,Q2 2024 Second,2Q,compatible_quarter,quarter=2,690,127686,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,8%",3%,"1,4%"
1949,PCE,2024-08-30T07:30:00-05:00,July 2024,July,compatible_month,month=7,694,126451,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,5% m/m","0,3% m/m"
720,JOLTS,2024-09-04T09:00:00-05:00,July 2024,July,compatible_month,month=7,1371,127586,JOLTS Job Openings,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"8,100 mn","7,673 mn","8,184 mn"
